37.27362672,-122.2980627,Pescadero Creek,1,
37.27782466,-122.2860949,McCormick Creek,0,
37.27872102,-122.3784607,Shaw Gulch Creek,0,
37.28227873,-122.3768005,Chandler Gulch,1,
37.28713406,-121.9380451,Los Gatos Creek,1,
37.28831913,-122.1693998,Peters Creek,2,
37.2902944,-122.3131664,Pomponio Creek,0,
37.29651818,-121.8213892,Coyote Creek,1,
37.29704119,-121.816825,Upper Silver Creek,0,
37.29712148,-122.2495995,Rogers Gulch,0,
37.29841485,-121.8243544,Coyote Creek,1,
37.29863218,-121.8252381,Coyote Creek,1,
37.29878581,-122.0778681,Stevens Creek,0,
37.2996458,-122.2653655,Alpine Creek,1,
37.30005022,-121.8317252,Coyote Creek,1,
37.30151181,-121.9970346,Saratoga Creek,0,
37.30158343,-121.8355373,Coyote Creek,1,
37.30254553,-122.1723019,Lambert Creek,2,
37.30278952,-122.3811573,Pomponio Creek,2,
37.30294531,-121.8374965,Coyote Creek,1,
37.30298433,-122.3802944,Pomponio Creek,0,
37.30303558,-122.251297,Mindego Creek,0,
37.30468759,-122.3704561,Pomponio Creek,1,
37.30545137,-122.2505171,Mindego Creek,1,
37.30567131,-122.3128181,Kingston Creek,1,
37.30577979,-122.0741173,Stevens Creek,1,
37.30623735,-122.2002595,Alpine Creek,2,
37.30837824,-122.0638183,Stevens Creek,1,
37.30885182,-122.3196975,Kingston Creek,3,
37.30992722,-122.0201195,Calabazas Creek,0,
37.31090927,-121.8441474,Coyote Creek,1,
37.31167837,-121.8440212,Coyote Creek,1,
37.31253096,-121.9042752,Los Gatos Creek,1,
37.31269398,-121.8437688,Coyote Creek,1,
37.31338565,-122.2760136,La Honda Creek,1,
37.31470242,-122.3287517,Bogess Creek,1,
37.31613485,-121.853657,Coyote Creek,1,
37.31648595,-122.0611803,Stevens Creek,1,
37.31709689,-119.4032371,Rock Creek,0,
37.31715468,-121.8544387,Coyote Creek,1,
37.31862894,-122.0621681,Stevens Creek,1,
37.31924021,-122.3259436,Bogess Creek,1,
37.32184906,-122.2261352,Mindego Creek,2,
37.3231119,-121.9960145,Saratoga Creek,0,
37.32523658,-122.3555527,Clear Creek,1,
37.32601181,-121.8907423,Guadalupe River,1,
37.3266718,-121.8661803,Coyote Creek,1,
37.32695454,-122.3533538,Clear Creek,1,
37.32755004,-121.8614741,Coyote Creek,1,
37.32969469,-121.8944775,Guadalupe River,1,
37.32975984,-121.8682404,Coyote Creek,1,
37.3313337,-121.8966138,Guadalupe River,1,
37.33226356,-122.0629555,Stevens Creek,1,
37.33281029,-122.3481544,Clear Creek,1,
37.33351659,-122.063838,Stevens Creek,1,
37.33708239,-121.9010943,Guadalupe River,1,
37.33760436,-122.062394,Stevens Creek,1,
37.33780767,-121.9017717,Guadalupe River,1,
37.33875094,-121.9024197,Guadalupe River,1,
37.33936459,-121.9026114,Guadalupe River,1,
37.34009637,-122.2931778,Harrington Creek,2,
37.34055525,-122.0637914,Stevens Creek,1,
37.34113282,-122.2014065,Corte Madera Creek,0,
37.3418489,-121.902072,Guadalupe River,1,
37.34203379,-121.7116505,Arroyo Aguague,0,
37.34305508,-122.2079155,Coal Creek,0,
37.34385466,-122.2077874,Rengsdorff Gulch,0,
37.3477134,-121.9072604,Guadalupe River,1,
37.34829252,-122.0649261,Stevens Creek,1,
37.35155466,-122.3344128,El Corte De Madera Creek,1,
37.35216438,-122.0634538,Stevens Creek,1,
37.35376143,-121.9118999,Guadalupe River,1,
37.35446472,-122.2645684,Weeks Creek,0,
37.35542987,-122.2175408,Damiani Creek,0,
37.35544141,-122.0615277,Stevens Creek,1,
37.3567297,-122.2178404,Corte Madera Creek,0,
37.35966264,-119.297144,San Joaquin River,2,
37.3618517,-122.3904928,Tunitas Creek,1,
37.36220142,-121.9705162,San Tomas Aquinas Creek,0,
37.36293164,-122.121601,Adobe Creek,0,
37.36500699,-122.3308082,El Corte De Madera Creek,1,
37.36668677,-122.215925,Corte Madera Creek,1,
37.36679319,-122.2005577,Buckeye Creek,1,
37.36731774,-122.0639711,Stevens Creek,1,
37.36744383,-121.9249545,Guadalupe River,1,
37.36788018,-122.2654615,La Honda Creek,3,
37.36809414,-121.8801041,Upper Penitencia Creek,1,
37.36927018,-122.0661519,Stevens Creek,1,
37.36944831,-121.8784798,Upper Penitecia Creek,1,
37.37051455,-121.6083465,Lake Isabel,0,
37.37076741,-122.2183621,Corte Madera Creek,0,
37.37079473,-122.3041819,Bogess Creek,2,
37.37091456,-122.2011773,Los Trancos Creek,1,
37.37166568,-121.8615433,Upper Penitecia Creek,1,
37.37170416,-121.8873343,Coyote Creek,1,
37.37342686,-121.8616837,Upper Penitecia Creek,1,
37.37422463,-122.2248513,Sausal Creek,0,
37.37422986,-122.2256285,Bozzo Gulch,0,
37.37427914,-122.1993556,Los Trancos Creek,1,
37.37535874,-122.2175549,Corte Madera Creek,1,
37.37675574,-122.3742843,East Fork Tunitas Creek,1,
37.37682838,-122.4082838,Lobitos Creek,1,
37.37840733,-122.4071271,Lobitos Creek,3,
37.37888139,-122.0696944,Stevens Creek,1,
37.37921952,-121.8987818,Coyote Creek,1,
37.37926445,-122.3305318,El Corte De Madera Creek,2,
37.37972404,-121.8581282,Upper Penitecia Creek,1,
37.38051626,-121.9005041,Coyote Creek,1,
37.38060464,-122.2287605,Sausal Creek,0,
37.38134148,-122.1943041,Los Trancos Creek,1,
37.38242571,-122.2301289,Sausal Creek,1,
37.38277425,-122.2308628,Sausal Creek,1,
37.38281882,-122.4046095,Lobitos Creek,0,
37.38344511,-122.1923254,Los Trancos Creek,1,
37.38365817,-122.0690528,Stevens Creek,1,
37.3842803,-122.2347247,Bull Run Creek,0,
37.38636613,-121.968725,San Tomas Aquinas Creek,1,
37.3887815,-122.0694099,Stevens Creek,1,
37.39050162,-122.2503263,Dennis Martin Creek,0,
37.39070478,-121.783637,Arroyo Aguague,2,
37.39187808,-122.0697636,Stevens Creek,1,
37.39220041,-122.0697445,Stevens Creek,1,
37.39305563,-121.8333689,Upper Penitecia Creek,1,
37.39675686,-122.0683399,Stevens Creek,1,
37.39718751,-121.7582997,Upper Penitencia Creek,0,
37.39779419,-121.915192,Coyote Creek,1,
37.39816322,-122.0681833,Stevens Creek,1,
37.39833755,-122.2614829,Alambique Creek,0,
37.39883968,-119.5043403,Chilkoot Creek,0,
37.39930299,-122.068763,Stevens Creek,1,
37.39937239,-121.7971776,Upper Penitecia Creek,1,
37.40101169,-122.0691873,Stevens Creek,1,
37.40264684,-122.0691321,Stevens Creek,1,
37.40377033,-122.0691572,Stevens Creek,1,
37.40380531,-121.7853972,Upper Penitecia Creek,1,
37.40388918,-121.7836853,Upper Penitecia Creek,1,
37.40443361,-122.4263331,Purisima Creek,2,
37.40470646,-119.5925224,Nelder Creek,0,
37.40517166,-121.7910974,Upper Penitecia Creek,2,
37.40663415,-122.0691264,Stevens Creek,1,
37.40722284,-122.2379508,San Francisquito Creek,0,
37.40835012,-122.0691243,Stevens Creek,1,
37.4088972,-122.1943368,Los Trancos Creek,1,
37.40908085,-122.2782572,Bear Gulch Creek,3,
37.41079127,-122.2377549,San Francisquito Creek,1,
37.41087279,-122.068772,Stevens Creek,1,
37.41129892,-122.241006,Bear Creek,1,
37.41183056,-122.1936406,Los Trancos Creek,1,
37.4123375,-122.2414264,Bear Creek,1,
37.41283913,-122.1923866,Los Trancos Creek,1,
37.41308543,-122.2422097,Bear Creek,1,
37.41336089,-122.2423036,Bear Creek,1,
37.41497929,-122.1875519,San Francisquito Creek,1,
37.41591302,-122.2433997,Bear Creek,1,
37.41643215,-119.5844623,California Creek,0,
37.41644589,-122.3496892,Tunitas Creek,2,
37.41708744,-122.1891999,San Francisquito Creek,1,
37.4213312,-122.2468787,Bear Creek,1,
37.42142841,-122.2648117,Bear Gulch Creek,1,
37.42181194,-122.1115913,Adobe Creek,1,
37.42286806,-121.9263059,Coyote Creek,1,
37.42295533,-122.1890907,San Francisquito Creek,1,
37.42518093,-122.2671772,West Union Creek,1,
37.42548495,-122.2629111,Bear Creek,1,
37.42575047,-119.5952905,Nelder Creek,0,
37.42613055,-122.2565599,Bear Creek,1,
37.42742947,-122.270282,West Union Creek,1,
37.43054869,-119.5832477,California Creek,0,
37.4312809,-122.2764693,West Union Creek,1,
37.43328629,-122.2785236,West Union Creek,1,
37.43684487,-122.284005,Squealer Gulch,1,
37.43721997,-122.2839161,West Union Creek,1,
37.43734684,-122.2970015,McGarvey Gulch,0,
37.4382804,-122.3934886,Arroyo Leon,1,
37.43843383,-119.6338889,Lewis Fork,0,
37.43983708,-122.2960418,McGarvey Gulch,0,
37.44431603,-122.2915506,McGarvey Gulch,3,
37.44749075,-122.2928344,West Union Creek,1,
37.45111295,-122.1657713,San Francisquito Creek,1,
37.45133064,-121.9249487,Coyote Creek,1,
37.45162783,-122.4191478,Arroyo Leon,1,
37.45179797,-122.4164824,Arroyo Leon,1,
37.45236112,-122.2993914,West Union Creek,2,
37.45376232,-122.1613653,San Francisquito Creek,1,
37.45381188,-122.1610097,San Francisquito Creek,1,
37.45399,-122.4238431,Arroyo Leon,1,
37.45428601,-122.1344363,San Francisquito Creek,1,
37.45531689,-122.1006131,Adobe Creek,1,
37.4568548,-122.3867186,Mills Creek,1,
37.46119298,-122.3641815,Mills Creek,1,
37.46306828,-119.5008632,North Fork Willow Creek,0,
37.47170097,-122.4030119,Madonna Creek,0,
37.47474497,-122.2812966,Cordilleras Creek,0,
37.47490861,-122.41394,Pilarcitos Creek,1,
37.4758679,-122.2618801,Cordilleras Creek,0,
37.47707261,-122.261587,Cordilleras Creek,1,
37.47818622,-122.2610602,Cordilleras Creek,1,
37.47826706,-119.5745585,White Chief Branch,0,
37.47871306,-122.2611413,Cordilleras Creek,1,
37.4799408,-122.2598558,Cordilleras Creek,1,
37.48167334,-122.4160427,Apanolio Creek,0,
37.48294816,-122.4462813,Frenchmans Creek,1,
37.48383724,-122.2568692,Cordilleras Creek,1,
37.48690685,-122.3950996,Pilarcitos Creek,1,
37.48855713,-122.4206941,Apanolio Creek,1,
37.49118215,-122.3753199,Albert Canyon,2,
37.49423962,-122.3961903,Nuff Creek,0,
37.49566065,-122.2437449,Cordilleras Creek,1,
37.49752267,-121.7760397,Alameda Creek,0,
37.50470092,-122.4870183,Denniston Creek,0,
37.50472196,-122.4176303,Apanolio Creek,1,
37.50640679,-122.4871157,Denniston Creek,1,
37.50928909,-122.3082809,Belmont Creek,0,
37.51214989,-122.2919891,Belmont Creek,1,
37.51410953,-120.3714416,Merced River,0,
37.51861885,-120.3102088,Merced River,0,
37.5200218,-122.4890557,Denniston Creek,0,
37.52233912,-122.5063212,San Vicente Creek,1,
37.522619,-122.5100909,San Vicente Creek,1,
37.52268348,-120.3295436,Merced River,0,
37.52274954,-122.5087777,San Vicente Creek,1,
37.52301593,-122.5113106,San Vicente Creek,1,
37.52378774,-122.5165384,San Vicente Creek,0,
37.52528847,-122.3410129,Polhemus Creek,0,
37.52583262,-122.3979177,Pilarcitos Creek,0,
37.52647039,-122.3223889,Laurel Creek,0,
37.53476237,-122.349886,San Mateo Creek,1,
37.53627937,-122.5175734,Montara Creek,0,
37.53814457,-122.504868,Montara Creek,0,
37.54709223,-122.4052049,San Mateo Creek,0,
37.549194,-122.4222994,Pilarcitos Creek,0,
37.55280055,-122.5122695,Martini Creek,0,
37.56452678,-122.3740319,Sanchez Creek,0,
37.56848402,-121.9888445,Alameda Creek,0,
37.56912955,-121.9880192,Alameda Creek,1,
37.57287226,-121.9720789,Alameda Creek,1,
37.57297958,-121.8481583,San Antonio Creek,0,
37.57562226,-122.3872672,Easton Creek,0,
37.57578178,-121.8731714,Alameda Creek,1,
37.58178258,-122.4784162,San Pedro Creek,1,
37.5870916,-122.4953604,San Pedro Creek,1,
37.58832618,-122.3587987,Sanchez Creek,0,
37.59911359,-121.9470853,Stonybrook Creek,1,
37.59995119,-121.9474778,Stonybrook Creek,1,
37.60470593,-121.948001,Stonybrook Creek,1,
37.61165258,-119.7875643,South Fork Merced River,2,
37.61489895,-121.9443418,Stonybrook Creek,0,
37.61533162,-121.7463694,Arroyo Valle,0,
37.61703108,-121.9453188,Stonybrook Creek,0,
37.62159805,-121.9437487,Stonybrook Creek,0,
37.62736281,-120.9878397,Tuolumne River,1,
37.63560281,-121.9543986,Stonybrook Creek,0,
37.65476089,-122.4289432,Colma Creek,0,
37.67214449,-120.4443449,Tuolumne River,0,
37.673154,-119.7965385,Merced River,2,
37.67443215,-122.0127809,Palomares Creek,0,
37.67781245,-122.0157689,Palomares Creek,1,
37.67918392,-122.0769035,San Lorenzo Creek,1,
37.67931977,-122.0802598,Castro Valley Creek,1,
37.68040844,-122.0173083,Palomares Creek,1,
37.68167184,-122.143963,San Lorenzo Creek,1,
37.68449061,-122.0202904,Palomares Creek,1,
37.68762761,-122.0823365,Chabot Creek,1,
37.68996647,-122.023526,Palomares Creek,1,
37.69025238,-122.0826805,Chabot Creek,1,
37.69081065,-122.0549212,San Lorenzo Creek,0,
37.69151486,-122.023776,Palomares Creek,1,
37.69187422,-122.0238662,Palomares Creek,0,
37.6928603,-122.0241879,Palomares Creek,0,
37.69412933,-122.0248539,Palomares Creek,1,
37.69576281,-122.0262581,San Lorenzo Creek,1,
37.69704696,-122.0422092,San Lorenzo Creek,1,
37.69799117,-122.040785,San Lorenzo Creek,0,
37.70040214,-122.0490398,Crow Creek,1,
37.70055361,-120.4213785,Tuolumne River,0,
37.70122556,-122.0549946,Crow Creek,0,
37.70129944,-122.0360313,San Lorenzo Creek,1,
37.70213412,-122.0546879,Cull Creek,1,
37.70244402,-121.7464727,Arroyo Seco,1,
37.70371114,-122.0218581,Hollis Creek,0,
37.70394206,-122.0553985,Cull Creek,0,
37.704987,-122.043975,Crow Creek,1,
37.70627227,-122.0091984,Hollis Creek,0,
37.70795243,-122.0195993,Eden Creek,1,
37.70886604,-122.041019,Crow Creek,1,
37.71091507,-122.0148777,Eden Creek,3,
37.71150988,-122.0146744,Eden Creek,3,
37.7118382,-122.0559624,Cull Creek,1,
37.7123966,-122.0139315,Eden Creek,1,
37.71244238,-122.0403217,Crow Creek,1,
37.71425135,-122.0397906,Crow Creek,1,
37.71640905,-122.0091912,Eden Creek,1,
37.71784539,-122.005311,Eden Creek,1,
37.71919401,-122.0041906,Eden Creek,1,
37.72404678,-122.0383341,Crow Creek,1,
37.72614698,-122.03691,Crow Creek,1,
37.73153624,-122.0342866,Norris Creek,1,
37.73192227,-122.0337369,Norris Creek,0,
37.73226382,-122.0340205,Crow Creek,1,
37.73324778,-122.0335598,Crow Creek,1,
37.73422408,-122.1342991,San Leandro Creek,1,
37.7344842,-122.0299018,Norris Creek,1,
37.73569692,-122.028523,Norris Creek,2,
37.73736485,-122.033102,Crow Creek,1,
37.73799495,-122.0262072,Norris Creek,0,
37.74526188,-122.0322467,Crow Creek,1,
37.75391098,-122.0308921,Crow Creek,1,
37.75440241,-122.060083,Cull Creek,1,
37.7615758,-122.0633896,Cull Creek,1,
37.7627147,-122.0299941,Bolinas Creek,3,
37.76423235,-122.0970352,San Leandro Creek,0,
37.76679258,-122.0340943,Bolinas Creek,3,
37.76795084,-122.0351664,Bolinas Creek,3,
37.77184911,-122.0406068,Bolinas Creek,3,
37.772079,-122.0409062,Bolinas Creek,3,
37.7721875,-122.0410568,Bolinas Creek,3,
37.77229029,-122.0411879,Bolinas Creek,3,
37.7796586,-122.1816752,Horseshoe Creek,0,
37.78351202,-122.219116,Peralta Creek,1,
37.78430759,-122.2247503,Sausal Creek,1,
37.7916059,-122.1808759,Lion Creek,0,
37.79532209,-122.202334,Peralta Creek,1,
37.79940279,-122.1976612,Peralta Creek,0,
37.80827694,-121.3287979,Old River,1,
37.81075211,-119.9565852,South Fork Tuolumne River,0,
37.81568123,-122.2002537,Palo Seco Creek,0,
37.84748755,-122.231505,Temescal Creek,0,
37.86092102,-122.5741189,Green Gulch,1,
37.8620851,-122.5745341,Green Gulch,1,
37.86283347,-120.6298379,Stanislaus River,0,
37.87026803,-122.0444933,San Ramon Creek,0,
37.8761841,-120.6049435,Stanislaus River,0,
37.88124037,-122.058438,Tice Creek,0,
37.88312367,-122.2773074,Codornices Creek,1,
37.8831342,-122.6110849,Lone Tree Creek,0,
37.88336266,-122.2697215,Codornices Creek,1,
37.88351104,-122.2968195,Codornices Creek,1,
37.88380485,-122.2664807,Codornices Creek,0,
37.88464555,-119.881288,Tuolumne River,2,
37.88521343,-121.9908434,Pine Creek,0,
37.88533134,-122.058209,Tice Creek,0,
37.8943756,-122.0591683,Walnut Creek,0,
37.89722474,-122.2513441,Wildcat Creek,0,
37.89729641,-122.3113427,Cerrito Creek,1,
37.89882774,-122.5370767,Arroyo Corte Madera del Presidio #1,1,
37.90062249,-122.206305,San Pablo Creek,1,
37.90473316,-122.5466092,Arroyo Corte Madera del Presidio #2,0,
37.90703275,-122.6516512,Stinson Gulch,1,
37.90914554,-120.2454082,North Fork Tuolumne River,2,
37.9127878,-122.2693916,Wildcat Creek,0,
37.9130151,-122.5724019,Old Mill Creek,0,
37.91343018,-122.208529,Bear Creek,0,
37.91493485,-122.5524496,Arroyo Corte Madera del Presidio #3,0,
37.91770032,-122.5537508,Arroyo Corte Madera del Presidio #4,0,
37.91860202,-122.5539098,Arroyo Corte Madera del Presidio #5,1,
37.92073979,-122.5548555,Arroyo Corte Madera del Presidio #6,0,
37.92077468,-122.5694579,Cascade Creek,1,
37.92110106,-122.5554096,Arroyo Corte Madera del Presidio #7,0,
37.92596526,-122.1573316,Bear Creek,2,
37.93434801,-122.6965594,Wilkins Gulch,1,
37.93568138,-122.0475003,Walnut Creek,0,
37.93847082,-122.5624799,Larkspur Creek,2,
37.94003307,-122.6385474,Lagunitas Creek,0,
37.94181717,-122.2620869,San Pablo Creek,0,
37.94683515,-122.7088418,Cronin Gulch,0,
37.94747273,-120.1190793,Hunter Creek,0,
37.94784133,-119.7880762,Tuolumne River,0,
37.94899078,-120.5238722,Stanislaus River,0,
37.95126849,-122.3274991,Wildcat Creek,1,
37.95263752,-122.5459917,Corte Madera Creek,0,
37.95269994,-122.7134713,McCurdy Creek,0,
37.95296801,-122.7136278,North Fork McCurdy Creek,0,
37.95575822,-122.5762732,Phoenix Creek,0,
37.95615427,-122.5739903,Ross Creek,0,
37.95726166,-122.2015418,Pinole Creek,0,
37.9591168,-122.5724458,Ross Creek,1,
37.96029332,-121.1697598,Mormon Slough,1,
37.96034002,-122.5544616,Corte Madera Creek,1,
37.96041635,-121.199648,Mormon Slough,1,
37.96114237,-121.9490324,Irish Canyon,0,
37.96118827,-122.0523527,Walnut Creek,0,
37.9634789,-121.1551348,Mormon Slough,1,
37.96394417,-122.5682995,Ross Creek,0,
37.96457479,-122.5674328,Ross Creek,1,
37.96476641,-121.1486003,Mormon Slough,1,
37.96581137,-122.3203504,San Pablo Creek,1,
37.96583684,-121.1362506,Mormon Slough,1,
37.96634809,-122.2084832,Pinole Creek,3,
37.96649718,-122.3560658,San Pablo Creek,0,
37.96871087,-121.1202898,Mormon Slough,1,
37.97114978,-122.0475348,Pine Creek,1,
37.97173556,-121.9700276,Mt. Diablo Creek,1,
37.97215487,-120.0940514,Thirteen Mile Creek,0,
37.97530668,-122.6065714,San Anselmo Creek,1,
37.97531069,-119.9115978,Cherry Creek,0,
37.97539328,-122.2504613,Pinole Creek,3,
37.977915,-120.2004526,Dyer Creek,0,
37.97846224,-121.1012167,Mormon Slough,1,
37.98011189,-120.0837628,Thirteen Mile Creek,0,
37.98119518,-120.1485384,Basin Creek,0,
37.98150473,-122.5713038,San Anselmo Creek,0,
37.98178324,-122.5929118,San Anselmo Creek,1,
37.98187748,-122.5708487,Sleepy Hollow Creek,1,
37.98242413,-122.6403316,San Anselmo Creek,2,
37.98275792,-122.5713272,Sleepy Hollow Creek,1,
37.98441178,-122.5723421,Sleepy Hollow Creek,1,
37.9844911,-121.0901467,Mormon Slough,1,
37.98510818,-122.5829919,San Anselmo Creek,1,
37.98552343,-122.5901971,Fairfax Creek,0,
37.98614151,-122.5724551,Sleepy Hollow Creek,1,
37.98669533,-122.5727799,Sleepy Hollow Creek,1,
37.9879994,-122.5742144,Sleepy Hollow Creek,1,
37.98979942,-122.5933068,Fairfax Creek,1,
37.98991654,-122.3270825,Garrity Creek,0,
37.99187563,-122.5939122,Fairfax Creek,1,
37.9922033,-122.5761965,Sleepy Hollow Creek,1,
37.99295501,-120.0904519,Cottonwood Creek,0,
37.99317779,-121.0825416,Mormon Slough,1,
37.99496601,-121.2779825,Calaveras River,1,
37.99531129,-122.7545068,John West Fork,1,
37.99631249,-122.5983399,Fairfax Creek,0,
37.99697042,-122.7055784,Lagunitas Creek,0,
37.99726245,-122.7547338,Giacomini Gulch,0,
38.9523157,-120.9024013,Canyon Creek,3,
38.00032422,-122.5737214,Sleepy Hollow Creek,0,
38.00032428,-122.6032171,Fairfax Creek,1,
38.00041033,-120.1034272,Trib to Cottonwood Creek,0,
38.00046594,-120.1034429,Cottonwood Creek,1,
38.00049727,-121.2684354,Calaveras River,1,
38.00708346,-122.6994599,Spring Creek,1,
38.00790475,-121.0698688,Mormon Slough,1,
38.81140352,-120.6225356,Brush Creek,3,
38.01021797,-122.6414763,Woodacre Creek,3,
38.00109352,-122.6372004,East Fork Woodacre Creek,1,
38.0113281,-122.6731434,Sylvestris Creek,0,
38.01171084,-122.6455972,Woodacre Creek,1,
38.02130215,-122.6744477,North Fork Larsen Creek,0,
38.00241119,-122.5735661,Sleepy Hollow Creek,0,
38.00250694,-122.7587893,Horse Camp Creek,0,
38.00289448,-122.6369148,East Fork Woodacre Creek,1,
38.02950783,-122.7363114,Devil's Gulch,1,
38.00323395,-122.6417665,West Fork Woodacre Creek,0,
38.35862265,-120.1544219,Big Rattlesnake Creek,0,
38.45674725,-122.8940366,Green Valley Creek,1,
38.00505725,-122.6385227,West Fork Woodacre Creek,1,
38.05314455,-121.0123628,Calaveras River,0,
38.00556091,-122.6378916,West Fork Woodacre Creek,1,
38.05716949,-120.998795,Calaveras River,1,
